,Theta,Phi
1564,128.43943971928533,-155.01841417718194
1844,128.43943971928533,-114.98158013061638
2239,128.43943971928533,-65.01841850289296
2519,128.43943971928533,-24.981570795949047
214,128.43943971928533,24.98158252140901
494,128.43943971928533,65.01841486042728
889,128.43943971928533,114.98157648815071
1169,128.43943971928533,155.0184241950946
1634,129.3420355577242,-145.05641934817828
1774,129.3420355577242,-124.94357495962007
2309,129.3420355577242,-55.05642367388927
2449,129.3420355577242,-34.943592945709405
284,129.3420355577242,34.94358247305456
424,129.3420355577242,55.05641661632902
959,129.3420355577242,124.94358497753274
1099,129.3420355577242,145.0564157057126
1712,129.6352145976578,-135.00000398408832
2387,129.6352145976578,-45.00000830979934
362,129.6352145976578,45.00000125223908
1037,129.6352145976578,135.00000034162267
1519,129.7545926439713,-160.8779378434875
1889,129.7545926439713,-109.12207012468916
2194,129.7545926439713,-70.87792850882018
2564,129.7545926439713,-19.12206079002183
169,129.7545926439713,19.122069100387204
539,129.7545926439713,70.87793169654367
844,129.7545926439713,109.12206648222349
1214,129.7545926439713,160.87793420102184
1474,130.74117248844462,-167.04813949438025
1934,130.74117248844462,-102.95186847379641
2149,130.74117248844462,-77.04813015971293
2609,130.74117248844462,-12.95185913912907
124,130.74117248844462,12.95185976553163
584,130.74117248844462,77.0481401776256
799,130.74117248844462,102.95185800114156
1259,130.74117248844462,167.0481358519146
1593,131.0769309276641,-150.65059016522883
1815,131.0769309276641,-119.3494041425695
2268,131.0769309276641,-60.65059449093984
2490,131.0769309276641,-29.34942212865884
243,131.0769309276641,29.349411656004
465,131.0769309276641,60.65059084847417
918,131.0769309276641,119.34941416048217
1140,131.0769309276641,150.65058652276315
1423,131.35476936272187,-173.45810810589714
1985,131.35476936272187,-96.54189986227952
2098,131.35476936272187,-83.4581260919865
2660,131.35476936272187,-6.541890527612184
73,131.35476936272187,6.54188645825969
635,131.35476936272187,83.45811561933165
748,131.35476936272187,96.54188938962469
1310,131.35476936272187,173.4581181238098
1373,131.56325405694736,-179.99999499104368
2048,131.56325405694736,-89.99999931675467
22,131.56325405694736,0.0
698,131.56325405694736,90.00000250447816
1664,131.71538969052023,-140.2358903980367
1744,131.71538969052023,-129.76410390976162
2339,131.71538969052023,-50.23589472374771
2419,131.71538969052023,-39.76409457509428
314,131.71538969052023,39.764104593006955
394,131.71538969052023,50.23589449637663
989,131.71538969052023,129.76410026729596
1069,131.71538969052023,140.23590041594937
1548,132.55174635438829,-156.63453255745534
1860,132.55174635438829,-113.36544808996464
2223,132.55174635438829,-66.63455054354469
2535,132.55174635438829,-23.36546607605399
198,132.55174635438829,23.36546072604103
510,132.55174635438829,66.63454007088984
873,132.55174635438829,113.36545810787732
1185,132.55174635438829,156.63454257536802
1627,133.59560416524133,-145.89115042702386
1781,133.59560416524133,-124.10884388077446
2302,133.59560416524133,-55.89115475273487
2456,133.59560416524133,-34.108834546107126
277,133.59560416524133,34.1088445640198
431,133.59560416524133,55.89115794045837
952,133.59560416524133,124.10884023830879
1106,133.59560416524133,145.89116044493653
1505,133.71853390992322,-162.9872505233492
1903,133.71853390992322,-107.01274378444914
2180,133.71853390992322,-72.9872548490602
2578,133.71853390992322,-17.012761770538493
155,133.71853390992322,17.012754712978236
553,133.71853390992322,72.98724437640534
830,133.71853390992322,107.01275380236181
1228,133.71853390992322,162.9872468808835
1713,133.93599347271808,-135.00000398408832
2388,133.93599347271808,-45.00000830979934
363,133.93599347271808,45.00000125223908
1038,133.93599347271808,135.00000034162267
1454,134.5301243078608,-169.65086503988366
1954,134.5301243078608,-100.34912926791466
2129,134.5301243078608,-79.65086936559467
2629,134.5301243078608,-10.349119933247332
104,134.5301243078608,10.349132512480939
604,134.5301243078608,79.650865723129
779,134.5301243078608,100.34913245563817
1279,134.5301243078608,169.650861397418
1398,134.9472849416085,-176.5252865149614
2010,134.9472849416085,-93.47470779283691
2073,134.9472849416085,-86.52529084067243
2685,134.9472849416085,-3.4747257789262576
48,134.9472849416085,3.4747133852807126
660,134.9472849416085,86.52528719820675
723,134.9472849416085,93.47471098056042
1335,134.9472849416085,176.52528287249575
1585,135.2337977169122,-151.9829551666232
1823,135.2337977169122,-118.01705280155345
2260,135.2337977169122,-61.98294583195588
2498,135.2337977169122,-28.017043466886115
235,135.2337977169122,28.017050069704197
473,135.2337977169122,61.98294901967938
910,135.2337977169122,118.01704915908778
1148,135.2337977169122,151.98295152415756
1662,135.97028335473632,-140.6908902797863
1746,135.97028335473632,-129.30910402801206
2337,135.97028335473632,-50.690894605497284
2421,135.97028335473632,-39.30909469334472
312,135.97028335473632,39.30910812635197
396,135.97028335473632,50.690894378126195
987,135.97028335473632,129.30910038554637
1071,135.97028335473632,140.6908866373206
1538,136.58300596479984,-158.50497986166334
1870,136.58300596479984,-111.495014446135
2213,136.58300596479984,-68.50498418737433
2545,136.58300596479984,-21.49503243222434
188,136.58300596479984,21.495018544474913
520,136.58300596479984,68.50498054490866
863,136.58300596479984,111.4950176338585
1195,136.58300596479984,158.50497621919766
1484,137.59440671671697,-165.41508224496525
1924,137.59440671671697,-104.5849120628331
2159,137.59440671671697,-75.41508657067624
2599,137.59440671671697,-14.58493004892244
134,137.59440671671697,14.584916161173012
574,137.59440671671697,75.41508292821057
809,137.59440671671697,104.58491525055659
1249,137.59440671671697,165.41507860249956
1619,137.77868522052393,-146.86692491223022
1789,137.77868522052393,-123.13308305594644
2294,137.77868522052393,-56.86691557756289
2464,137.77868522052393,-33.1330737212791
269,137.77868522052393,33.13307349390802
439,137.77868522052393,56.866925595475564
944,137.77868522052393,123.13307941348077
1114,137.77868522052393,146.86692126976456
1714,138.1703419279108,-135.00000398408832
2389,138.1703419279108,-45.00000830979934
364,138.1703419279108,45.00000125223908
1039,138.1703419279108,135.00000034162267
1429,138.2231666109517,-172.625002612074
1979,138.2231666109517,-97.37499169572432
2104,138.2231666109517,-82.62500693778502
2654,138.2231666109517,-7.374982361056979
79,138.2231666109517,7.374992378969648
629,138.2231666109517,82.62501012550852
754,138.2231666109517,97.37499488344781
1304,138.2231666109517,172.62501262998668
1374,138.43674662629797,-179.99999499104368
2049,138.43674662629797,-89.99999931675467
23,138.43674662629797,0.0
699,138.43674662629797,90.00000250447816
1572,139.3157100102086,-153.53839414631022
1836,139.3157100102086,-116.46160016148811
2247,139.3157100102086,-63.53839847202123
2511,139.3157100102086,-26.46161814757745
222,139.3157100102086,26.46160767492261
486,139.3157100102086,63.53839482955556
897,139.3157100102086,116.46161017940078
1161,139.3157100102086,153.53839050384457
1660,140.15885588211162,-141.2259399786084
1748,140.15885588211162,-128.77405432918994
2335,140.15885588211162,-51.225944304319405
2423,140.15885588211162,-38.77407231527928
310,140.15885588211162,38.77405842752985
398,140.15885588211162,51.225940661853734
985,140.15885588211162,128.7740643471026
1073,140.15885588211162,141.22593633614272
1521,140.53186617306437,-160.68191141430813
1887,140.53186617306437,-109.31809655386853
2196,140.53186617306437,-70.6819020796408
2562,140.53186617306437,-19.318087219201196
171,140.53186617306437,19.31808699183011
537,140.53186617306437,70.68191209755348
846,140.53186617306437,109.31808608121369
1212,140.53186617306437,160.68190777184248
1466,141.37803098858058,-168.22596463561393
1942,141.37803098858058,-101.77404333256273
2141,141.37803098858058,-78.22595530094661
2617,141.37803098858058,-11.77403399789539
116,141.37803098858058,11.774036331845243
592,141.37803098858058,78.22596531885928
791,141.37803098858058,101.77403285990789
1267,141.37803098858058,168.22596099314828
1403,141.81307305757537,-176.04287025388342
2005,141.81307305757537,-93.95713771429325
2078,141.81307305757537,-86.04286091921608
2680,141.81307305757537,-3.9571283796259182
53,141.81307305757537,3.957126871594363
655,141.81307305757537,86.04287093712875
728,141.81307305757537,93.95712724163842
1330,141.81307305757537,176.04286661141774
1613,141.8923032519475,-148.01606325894986
1795,141.8923032519475,-121.98394470922682
2288,141.8923032519475,-58.01605392428252
2470,141.8923032519475,-31.98393537455948
263,141.8923032519475,31.983935147188394
445,141.8923032519475,58.01606394219519
938,141.8923032519475,121.98394106676115
1120,141.8923032519475,148.01605961648417
1715,142.34032268036532,-135.00000398408832
2390,142.34032268036532,-45.00000830979934
365,142.34032268036532,45.00000125223908
1040,142.34032268036532,135.00000034162267
1562,143.3213564112326,-155.36959518354732
1846,143.3213564112326,-114.63039912425101
2237,143.3213564112326,-65.36959950925832
2521,143.3213564112326,-24.630417110340353
212,143.3213564112326,24.630408345232805
496,143.3213564112326,65.36958903660349
887,143.3213564112326,114.63040914216367
1171,143.3213564112326,155.36959154108166
1658,144.28194055572484,-141.8614207789864
1750,144.28194055572484,-128.13857352881195
2333,144.28194055572484,-51.86142510469739
2425,144.28194055572484,-38.13856419414461
308,144.28194055572484,38.13857421205728
400,144.28194055572484,51.86142829242089
983,144.28194055572484,128.1385698863463
1075,144.28194055572484,141.86143079689904
1501,144.39388735622137,-163.2376589187002
1907,144.39388735622137,-106.76234904947648
2176,144.39388735622137,-73.23764958403285
2582,144.39388735622137,-16.762339714809144
151,144.39388735622137,16.762344610079936
557,144.39388735622137,73.23765277175636
826,144.39388735622137,106.76234540701081
1232,144.39388735622137,163.23765527623453
1439,145.06137442305004,-171.50744706007654
1969,145.06137442305004,-98.4925472477218
2114,145.06137442305004,-81.50745138578753
2644,145.06137442305004,-8.492537913054464
89,145.06137442305004,8.492551346061719
619,145.06137442305004,81.50744774332186
764,145.06137442305004,98.4925504354453
1294,145.06137442305004,171.50744341761086
1375,145.28825964689952,-179.99999499104368
2050,145.28825964689952,-89.99999931675467
24,145.28825964689952,0.0
700,145.28825964689952,90.00000250447816
1601,145.93528346697482,-149.38471022521534
1807,145.93528346697482,-120.61528408258299
2276,145.93528346697482,-59.384714550926354
2482,145.93528346697482,-30.615302068672325
251,145.93528346697482,30.61529501111207
457,145.93528346697482,59.38470407827151
926,145.93528346697482,120.61529410049565
1132,145.93528346697482,149.3847065827497
1716,146.44616795651342,-135.00000398408832
2391,146.44616795651342,-45.00000830979934
366,146.44616795651342,45.00000125223908
1041,146.44616795651342,135.00000034162267
1542,147.24643390080715,-157.55104832142268
1866,147.24643390080715,-112.44894598637566
2217,147.24643390080715,-67.55105264713367
2541,147.24643390080715,-22.448963972465
192,147.24643390080715,22.44895349981016
516,147.24643390080715,67.551049004668
867,147.24643390080715,112.44895600428832
1191,147.24643390080715,157.551044678957
1476,148.16075034386174,-166.27281740093545
1932,148.16075034386174,-103.7271769068629
2151,148.16075034386174,-76.27282172664644
2607,148.16075034386174,-13.727167572195558
126,148.16075034386174,13.727180151429165
582,148.16075034386174,76.27281808418077
801,148.16075034386174,103.72718009458639
1257,148.16075034386174,166.27281375846977
1648,148.338253300012,-142.62689373964807
1760,148.338253300012,-127.37310056815028
2323,148.338253300012,-52.62689806535906
2435,148.338253300012,-37.37311855423962
298,148.338253300012,37.37310808158478
410,148.338253300012,52.626894422893386
973,148.338253300012,127.37311058606295
1085,148.338253300012,142.62689009718238
1407,148.63163724562077,-175.37829284764118
2001,148.63163724562077,-94.6217151205355
2082,148.63163724562077,-85.37828351297384
2676,148.63163724562077,-4.621705785868159
57,148.63163724562077,4.621711534912597
651,148.63163724562077,85.37828670069734
732,148.63163724562077,94.62171147806983
1326,148.63163724562077,175.37828920517552
1591,149.9035823936172,-151.0396514007311
1817,149.9035823936172,-118.96035656744557
2266,149.9035823936172,-61.03966938682044
2492,149.9035823936172,-28.960347232778236
241,149.9035823936172,28.960343590312565
467,149.9035823936172,61.0396589141656
916,149.9035823936172,118.96033926460156
1142,149.9035823936172,151.03966141864376
1717,150.48581503922577,-135.00000398408832
2392,150.48581503922577,-45.00000830979934
367,150.48581503922577,45.00000125223908
1042,150.48581503922577,135.00000034162267
1525,151.08280089344157,-160.18967334120367
1883,151.08280089344157,-109.81033462697302
2200,151.08280089344157,-70.18966400653632
2558,151.08280089344157,-19.810325292305674
175,151.08280089344157,19.810330187576465
533,151.08280089344157,70.18966719425983
850,151.08280089344157,109.81033098450735
1208,151.08280089344157,160.189669698738
1450,151.8190816255906,-169.92882641834652
1958,151.8190816255906,-100.07116788945183
2125,151.8190816255906,-79.9288307440575
2633,151.8190816255906,-10.071158554784493
100,151.8190816255906,10.071168572697161
608,151.8190816255906,79.928833931781
775,151.8190816255906,100.07117107717532
1283,151.8190816255906,169.92883643625916
1376,152.0698315304001,-179.99999499104368
2051,152.0698315304001,-89.99999931675467
25,152.0698315304001,0.0
701,152.0698315304001,90.00000250447816
1642,152.32379162411954,-143.56616769392986
1766,152.32379162411954,-126.4338402742468
2317,152.32379162411954,-53.56615835926253
2441,152.32379162411954,-36.433830939579465
292,152.32379162411954,36.433834127302966
416,152.32379162411954,53.56616496208061
967,152.32379162411954,126.43383663178113
1091,152.32379162411954,143.5661640514642
1576,153.78956388038262,-153.08012943413738
1832,153.78956388038262,-116.91987853403928
2251,153.78956388038262,-63.08012009947005
2507,153.78956388038262,-26.919869199371945
226,153.78956388038262,26.91987580219003
482,153.78956388038262,63.08012328719355
901,153.78956388038262,116.91987489157361
1157,153.78956388038262,153.08012579167172
1718,154.45438717343495,-135.00000398408832
2393,154.45438717343495,-45.00000830979934
368,154.45438717343495,45.00000125223908
1043,154.45438717343495,135.00000034162267
1499,154.8172204825244,-163.44229138623376
1909,154.8172204825244,-106.5577165819429
2174,154.8172204825244,-73.44228205156644
2584,154.8172204825244,-16.557707247275562
149,154.8172204825244,16.557708727451768
559,154.8172204825244,73.44229206947911
824,154.8172204825244,106.55770610928806
1234,154.8172204825244,163.4422877437681
1415,155.34862286032973,-174.40734047598883
1993,155.34862286032973,-95.59266749218783
2090,155.34862286032973,-84.4073311413215
2668,155.34862286032973,-5.592658157520492
65,155.34862286032973,5.592666040999045
643,155.34862286032973,84.407334329045
740,155.34862286032973,95.59266384972216
1318,155.34862286032973,174.40733683352317
1636,156.2310969614737,-144.74654732591313
1772,156.2310969614737,-125.2534469818852
2311,156.2310969614737,-54.74655165162414
2447,156.2310969614737,-35.253437647217865
286,156.2310969614737,35.25344766513053
422,156.2310969614737,54.74655142425305
961,156.2310969614737,125.25344333941953
1097,156.2310969614737,144.7465573438258
1558,157.58057841692815,-155.65853950619555
1850,157.58057841692815,-114.3414548016028
2233,157.58057841692815,-65.65854383190654
2525,157.58057841692815,-24.341472787692133
208,157.58057841692815,24.341458899942708
500,157.58057841692815,65.65854018944087
883,157.58057841692815,114.34145798932629
1175,157.58057841692815,155.65853586372987
1719,158.3433876038135,-135.00000398408832
2394,158.3433876038135,-45.00000830979934
369,158.3433876038135,45.00000125223908
1044,158.3433876038135,135.00000034162267
1468,158.42920210054555,-167.5454455678489
1940,158.42920210054555,-102.45454873994944
2143,158.42920210054555,-77.54544989355989
2615,158.42920210054555,-12.454539405282102
118,158.42920210054555,12.454547715647479
590,158.42920210054555,77.5454530812834
793,158.42920210054555,102.45454509748377
1265,158.42920210054555,167.54545558576157
1377,158.71945781951442,-179.99999499104368
2052,158.71945781951442,-89.99999931675467
26,158.71945781951442,0.0
702,158.71945781951442,90.00000250447816
1623,160.0479705942169,-146.27633211507757
1785,160.0479705942169,-123.72367585309911
2298,160.0479705942169,-56.27632278041023
2460,160.0479705942169,-33.72366651843177
273,160.0479705942169,33.72366629106068
435,160.0479705942169,56.2763327983229
948,160.0479705942169,123.72367221063344
1110,160.0479705942169,146.2763284726119
1533,161.25687309617413,-159.01959363448879
1875,161.25687309617413,-110.98040067330956
2208,161.25687309617413,-69.01959796019977
2550,161.25687309617413,-20.980418659398897
183,161.25687309617413,20.980408186744057
525,161.25687309617413,69.0195943177341
858,161.25687309617413,110.98041069122222
1200,161.25687309617413,159.0195899920231
1427,161.88749080186307,-172.86739236533944
1981,161.88749080186307,-97.1326019424589
2102,161.88749080186307,-82.86739669105043
2656,161.88749080186307,-7.132592607791566
77,161.88749080186307,7.132604760138351
631,161.88749080186307,82.86739304858476
752,161.88749080186307,97.1326051301824
1306,161.88749080186307,172.86738872287376
1720,162.1392652350481,-135.00000398408832
2395,162.1392652350481,-45.00000830979934
370,162.1392652350481,45.00000125223908
1045,162.1392652350481,135.00000034162267
1611,163.75535629456482,-148.34060652755218
1797,163.75535629456482,-121.65940144062449
2286,163.75535629456482,-58.34059719288484
2472,163.75535629456482,-31.659392105957153
261,163.75535629456482,31.659391878586067
447,163.75535629456482,58.340607210797515
936,163.75535629456482,121.65939779815882
1122,163.75535629456482,148.3406028850865
1497,164.7875618026938,-163.5779252827719
1911,164.7875618026938,-106.42206902502645
2172,164.7875618026938,-73.57792960848289
2586,164.7875618026938,-16.42208701111579
147,164.7875618026938,16.42207824600824
561,164.7875618026938,73.57791913582805
822,164.7875618026938,106.42207904293912
1236,164.7875618026938,163.57792164030622
1378,165.14401571509845,-179.99999499104368
2053,165.14401571509845,-89.99999931675467
27,165.14401571509845,0.0
703,165.14401571509845,90.00000250447816
1721,165.82110602790016,-135.00000398408832
2396,165.82110602790016,-45.00000830979934
371,165.82110602790016,45.00000125223908
1046,165.82110602790016,135.00000034162267
1589,167.32340613584444,-151.28236900307667
1819,167.32340613584444,-118.71761164434332
2264,167.32340613584444,-61.282386989166014
2494,167.32340613584444,-28.71762963043266
239,167.32340613584444,28.71762598796699
469,167.32340613584444,61.28237651651118
914,167.32340613584444,118.717621662256
1144,167.32340613584444,151.28237902098934
1448,168.12326226878795,-170.08388537288414
1960,168.12326226878795,-99.91612259529253
2123,168.12326226878795,-80.0838760382168
2635,168.12326226878795,-9.916113260625202
98,168.12326226878795,9.916116448348703
610,168.12326226878795,80.08388605612946
773,168.12326226878795,99.91611895282686
1285,168.12326226878795,170.08388173041845
1722,169.35637096116372,-135.00000398408832
2397,169.35637096116372,-45.00000830979934
372,169.35637096116372,45.00000125223908
1047,169.35637096116372,135.00000034162267
1554,170.70400826554226,-155.81120789452368
1854,170.70400826554226,-114.18878641327467
2229,170.70400826554226,-65.81121222023467
2529,170.70400826554226,-24.188777078607327
204,170.70400826554226,24.18879051161458
504,170.70400826554226,65.811208577769
879,170.70400826554226,114.18878960099816
1179,170.70400826554226,155.811204252058
1379,171.18137018663444,-179.99999499104368
2054,171.18137018663444,-89.99999931675467
28,171.18137018663444,0.0
704,171.18137018663444,90.00000250447816
1723,172.6929320310933,-135.00000398408832
2398,172.6929320310933,-45.00000830979934
373,172.6929320310933,45.00000125223908
1048,172.6929320310933,135.00000034162267
1495,173.81397097956747,-163.64367268372243
1913,173.81397097956747,-106.35633528445425
2170,173.81397097956747,-73.64366334905509
2588,173.81397097956747,-16.356325949786907
145,173.81397097956747,16.356329137510404
563,173.81397097956747,73.64367336696776
820,173.81397097956747,106.35633164198858
1238,173.81397097956747,163.64366904125677
1724,175.74134108031836,-135.00000398408832
2399,175.74134108031836,-45.00000830979934
374,175.74134108031836,45.00000125223908
1049,175.74134108031836,135.00000034162267
1380,176.4892604548131,-179.99999499104368
2055,176.4892604548131,-89.99999931675467
29,176.4892604548131,0.0
705,176.4892604548131,90.00000250447816
1725,178.3260622471696,-135.00000398408832
2400,178.3260622471696,-45.00000830979934
375,178.3260622471696,45.00000125223908
1050,178.3260622471696,135.00000034162267
30,180.00000500895632,0.0
